392061,342015
392064,341332
392067,342415
392070,344258
392073,345121
392076,344262
392080,342091
392083,340984
392086,341653
392089,343740
392092,345621
392095,345252
392098,343157
392102,341326
392105,341761
392108,343508
392111,344755
392114,344520
392117,343293
392120,342478
392123,342533
392127,343672
392130,344505
392133,343584
392136,341319
392139,339484
392142,340883
392145,344198
392149,346787
392152,347434
392155,345157
392158,341494
392161,339645
392164,340872
392167,343577
392171,345668
392174,345315
392177,343266
392180,341403
392183,341622
392186,343741
392189,345318
392193,345463
392196,343664
392199,341307
392202,340900
392205,342931
392208,345718
392211,346955
392215,345054
392218,341451
392221,339278
392224,339759
392227,343118
392230,346813
392233,347494
392237,345063
392240,341598
392243,339811
392246,340864
392249,343491
392252,345318
392255,345033
392259,343014
392262,341437
392265,342066
392268,344111
392271,345624
392274,345149
392277,343094
392281,340893
392284,341150
392287,343359
392290,345592
392293,345853
392296,343496
392299,340691
392303,339626
392306,341557
392309,345276
392312,347225
392315,346232
392318,343337
392321,340716
392325,340589
392328,342776
392331,345383
392334,345630
392337,343321
392340,340766
392343,340357
392346,342998
392350,346401
392353,347612
392356,345643
392359,341920
392362,339701
392365,340456
392368,343323
392372,345882
392375,345917
392378,343922
392381,340855
392384,339846
392387,342171
392390,345644
392394,347449
392397,346052
392400,342733
392403,340150
392406,340469
392409,343234
392412,345639
392416,345988
392419,343679
392422,340908
392425,339963
392428,341472
392431,344087
392434,345254
392438,345151
392441,344628
392444,344465
392447,344804
392450,344101
392453,341816
392456,339909
392460,340238
392463,343455
392466,348002
392469,350659
392472,348966
392475,343375
392478,338238
392482,336809
392485,338864
392488,343447
392491,348100
392494,350053
392497,348532
392500,345375
392504,342208
392507,339899
392510,337788
392513,335877
392516,335146
392519,339109
392522,348156
392526,354407
392529,353944
392532,346633
392535,336426
392538,329891
392541,330114
392544,337837
392548,349050
392551,356249
392554,356178
392557,350237
392560,342860
392563,337779
392566,335280
392569,335263
392573,337984
392576,341941
392579,346064
392582,349621
392585,350960
392588,347735
392591,340806
392595,334207
392598,333506
392601,340105
392604,350490
392607,357377
392610,356070
392613,346739
392617,334368
392620,326921
392623,329234
392626,338761
392629,349246
392632,355645
392635,355440
392639,349345
392642,342204
392645,338055
392648,338202
392651,340193
392654,340606
392657,338809
392661,338858
392664,345537
392667,356550
392670,360689
392673,350608
392676,331581
392679,318434
392683,323305
392686,344676
392689,367963
392692,375424
392695,356517
392698,323372
392701,307555
392705,325838
392708,359243
392711,375706
392714,362001
392717,333546
392720,314147
392723,319576
392727,341333
392730,358184
392733,359885
392736,347528
392739,334501
392742,335002
392745,349269
392749,362862
392752,360789
392755,342644
392758,324603
392761,317708
392764,320205
392767,329542
392771,348699
392774,372092
392777,381989
392780,369394
392783,340131
392786,313146
392789,305943
392792,323310
392796,352323
392799,371240
392802,367293
392805,345324
392808,323515
392811,320530
392814,336777
392818,353988
392821,357039
392824,347824
392827,336663
392830,328898
392833,330901
392836,351586
392840,382993
392843,396964
392846,370145
392849,308220
392852,256319
392855,260398
392858,319355
392862,392134
392865,434193
392868,420654
392871,360069
392874,299670
392877,285941
392880,314558
392884,353189
392887,372332
392890,356959
392893,320710
392896,300879
392899,319850
392902,364015
392906,398208
392909,394761
392912,355510
392915,305131
392918,275654
392921,282939
392924,327346
392928,389607
392931,428600
392934,410085
392937,347570
392940,284063
392943,261602
392946,298007
392950,373490
392953,431683
392956,422110
392959,348961
392962,259150
392965,208089
392968,255910
392972,392131
392975,512022
392978,510293
392981,380174
392984,221481
392987,155288
392990,226095
392993,380188
392997,498069
393000,491176
393003,371197
393006,242434
393009,205143
393012,276118
393015,398237
393019,480144
393022,444499
393025,324976
393028,221713
